,Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
448,CIFAR100 90-99,Noisy Student,10,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3",0.392,0.372403661,0.067627133,0.477475527,0.805683997,0.411674031,3.171030283,0.19773221
449,CIFAR100 90-99,Improved Noisy Student,10,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.36,0.31398429,0.0719918,0.243388224,0.797959459,0.389257413,10.51145673,0.738478661
450,A-Z Handwritten 0-4,Baseline,1,None,0.98889218,0.987488158,0.002940648,0.989035253,0.999716684,0.998926537,6.605149508,0.715227604
451,A-Z Handwritten 0-4,Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.991261848,0.99114299,0.0021708,0.989836275,0.999795869,0.999196315,57.05189371,1.092752934
452,A-Z Handwritten 0-4,Improved Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.993483412,0.992047733,0.001762288,0.993922911,0.999848949,0.999412078,145.9900062,3.630879164
453,A-Z Handwritten 0-4,Baseline,2,None,0.987263033,0.98403326,0.003403326,0.987335315,0.999427778,0.998020883,5.692442179,0.704040766
454,A-Z Handwritten 0-4,Noisy Student,2,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3",0.990669431,0.988234666,0.002446749,0.990258289,0.999657923,0.998678578,61.77623367,1.373953104
455,A-Z Handwritten 0-4,Improved Noisy Student,2,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.991706161,0.990102818,0.002114009,0.990784285,0.999698718,0.998708234,259.1555984,4.046334267
456,A-Z Handwritten 0-4,Baseline,3,None,0.985633886,0.982622807,0.003749035,0.984394079,0.999634631,0.998572985,5.701837063,0.703789234
457,A-Z Handwritten 0-4,Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.990373223,0.988517242,0.002547896,0.990250163,0.999709803,0.999052169,73.66049433,1.347027063
458,A-Z Handwritten 0-4,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.988003555,0.985616652,0.003241925,0.988384108,0.999793958,0.999151999,108.0711274,3.612765551
459,A-Z Handwritten 0-4,Baseline,4,None,0.983856635,0.977956335,0.004421403,0.98583245,0.999476935,0.998110198,5.697734594,0.703414917
460,A-Z Handwritten 0-4,Noisy Student,4,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.989336493,0.987879819,0.002660514,0.987180358,0.999690609,0.998775034,55.8366611,1.352890968
461,A-Z Handwritten 0-4,Improved Noisy Student,4,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.990521327,0.987837185,0.002513006,0.990351853,0.999751948,0.998964474,141.8342628,4.035000324
462,A-Z Handwritten 0-4,Baseline,5,None,0.986226303,0.984015893,0.00344803,0.984984655,0.999628071,0.998591545,5.653836489,0.70232439
463,A-Z Handwritten 0-4,Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.991261848,0.989410185,0.002244497,0.990703254,0.99972934,0.998943891,73.41098094,1.345668793
464,A-Z Handwritten 0-4,Improved Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.989484597,0.987646435,0.002763588,0.989063507,0.99980472,0.999221575,211.1062875,4.031764507
465,A-Z Handwritten 0-4,Baseline,6,None,0.990225118,0.988128377,0.002484117,0.989028562,0.999548715,0.998355313,5.657424212,0.704611301
466,A-Z Handwritten 0-4,Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.991261848,0.988882595,0.00234198,0.991398896,0.999761483,0.999132528,77.39212584,1.348009586
467,A-Z Handwritten 0-4,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.991261848,0.98940566,0.002213917,0.990160201,0.999621649,0.998641367,110.0231113,4.041953087
468,A-Z Handwritten 0-4,Baseline,7,None,0.982227488,0.979078274,0.00468929,0.981175659,0.99946521,0.998007627,5.710353374,0.725548029
469,A-Z Handwritten 0-4,Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.990225118,0.989117981,0.002520519,0.989195816,0.999718327,0.998785689,75.26312089,2.639084816
470,A-Z Handwritten 0-4,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.990373223,0.988463604,0.002455842,0.988993274,0.999705934,0.998915374,239.5426412,4.058374166
471,A-Z Handwritten 0-4,Baseline,8,None,0.989336493,0.98846679,0.002674697,0.98779666,0.999592853,0.998601833,5.990274668,0.704392195
472,A-Z Handwritten 0-4,Noisy Student,8,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.990373223,0.988486539,0.002540467,0.989975353,0.999759899,0.99899676,60.78905773,1.354471207
473,A-Z Handwritten 0-4,Improved Noisy Student,8,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.98992891,0.98804693,0.002617173,0.98943772,0.999603952,0.9986222,124.6130581,3.6248312
474,A-Z Handwritten 0-4,Baseline,9,None,0.980746445,0.977014472,0.00467944,0.975717635,0.999580158,0.997938011,10.78826141,0.704324722
475,A-Z Handwritten 0-4,Noisy Student,9,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.987411137,0.983994987,0.003231688,0.986017918,0.999606729,0.998307963,84.2156179,1.359719038
476,A-Z Handwritten 0-4,Improved Noisy Student,9,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.990225118,0.98792568,0.002486388,0.989135426,0.999745383,0.998699631,122.07145,4.055576324
477,A-Z Handwritten 0-4,Baseline,10,None,0.988003555,0.985061109,0.003232499,0.988429338,0.99967236,0.998636939,10.81545758,0.707406044
478,A-Z Handwritten 0-4,Noisy Student,10,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.98889218,0.987528095,0.002806131,0.987077406,0.999753077,0.998880941,61.35900974,0.954302073
479,A-Z Handwritten 0-4,Improved Noisy Student,10,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.992446682,0.990359508,0.002015004,0.992746486,0.999642396,0.998654614,150.5957956,3.688061237
480,A-Z Handwritten 5-9,Baseline,1,None,0.98526936,0.977737312,0.004210505,0.985884041,0.999681607,0.998180618,3.10445857,0.181711674
481,A-Z Handwritten 5-9,Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.992424242,0.989795597,0.002137397,0.991142102,0.999782771,0.998257128,23.24978065,0.457822561
482,A-Z Handwritten 5-9,Improved Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.989478114,0.986909717,0.003016433,0.989175366,0.999578699,0.997870177,46.68456817,1.888368368
483,A-Z Handwritten 5-9,Baseline,2,None,0.986952862,0.981818312,0.00365031,0.984112125,0.999715228,0.997372594,2.30709219,0.147344351
484,A-Z Handwritten 5-9,Noisy Student,2,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.988215488,0.981008107,0.003139938,0.980238423,0.999776227,0.998074852,27.83301282,0.43074584
485,A-Z Handwritten 5-9,Improved Noisy Student,2,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.992424242,0.986816993,0.002163133,0.991957133,0.999780658,0.998539359,78.63919687,1.559188604
486,A-Z Handwritten 5-9,Baseline,3,None,0.987794613,0.981988644,0.003481436,0.988212737,0.999620443,0.998276167,2.38388586,0.148635149
487,A-Z Handwritten 5-9,Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.992845118,0.991128012,0.00195242,0.989971832,0.999706041,0.998972557,28.56301737,0.48224926
488,A-Z Handwritten 5-9,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.993265993,0.991222381,0.001856992,0.991652898,0.999597334,0.99866868,48.78895688,1.596682787
489,A-Z Handwritten 5-9,Baseline,4,None,0.978114478,0.979002575,0.005431914,0.957904175,0.999266046,0.994578594,2.32850194,0.143591881
490,A-Z Handwritten 5-9,Noisy Student,4,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.991161616,0.987273616,0.002561115,0.991302057,0.999690857,0.998056922,24.76030135,0.431737661
491,A-Z Handwritten 5-9,Improved Noisy Student,4,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.991582492,0.989388811,0.002239208,0.984225001,0.99977361,0.998279719,47.72346902,1.885092258
492,A-Z Handwritten 5-9,Baseline,5,None,0.989478114,0.982691746,0.003013415,0.991168041,0.999717197,0.998603139,2.34460783,0.140966892
493,A-Z Handwritten 5-9,Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.992003367,0.980608083,0.002397398,0.995205601,0.999774147,0.999001217,23.42686844,0.414360762
494,A-Z Handwritten 5-9,Improved Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.993265993,0.986797046,0.001918168,0.992920725,0.9998235,0.999314825,88.82928586,1.590587139
495,A-Z Handwritten 5-9,Baseline,6,None,0.993686869,0.990743011,0.00183324,0.993109345,0.999878645,0.998754018,3.470540285,0.18100214
496,A-Z Handwritten 5-9,Noisy Student,6,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.99537037,0.995027901,0.001202138,0.990998385,0.999970836,0.999854788,26.53521967,0.412269354
497,A-Z Handwritten 5-9,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.994949495,0.9932261,0.001402089,0.992426803,0.999725478,0.998241918,46.91117167,1.911091089
498,A-Z Handwritten 5-9,Baseline,7,None,0.990315789,0.991646004,0.002528575,0.982164675,0.999811315,0.998976441,3.091979027,0.18145895
499,A-Z Handwritten 5-9,Noisy Student,7,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.992842105,0.992042843,0.002113235,0.994332331,0.999844093,0.999492413,23.89123988,0.43139267
500,A-Z Handwritten 5-9,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.990315789,0.990197435,0.002672919,0.985940102,0.99971137,0.998612444,49.7199018,1.835023642
501,A-Z Handwritten 5-9,Baseline,8,None,0.989894737,0.978745716,0.00272892,0.981705542,0.99952594,0.996148653,2.355098963,0.185491562
502,A-Z Handwritten 5-9,Noisy Student,8,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.990736842,0.979138055,0.002685541,0.991994954,0.999714972,0.997570264,28.49391437,0.423893929
503,A-Z Handwritten 5-9,Improved Noisy Student,8,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.992421053,0.986684148,0.002209393,0.991773534,0.999700852,0.998076305,82.88271761,1.883196115
504,A-Z Handwritten 5-9,Baseline,9,None,0.987368421,0.985609991,0.003355344,0.979069801,0.999453553,0.997663285,3.09348917,0.144919395
505,A-Z Handwritten 5-9,Noisy Student,9,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.992421053,0.988489738,0.002109811,0.99081334,0.999728476,0.998229158,28.46496272,0.456640959
506,A-Z Handwritten 5-9,Improved Noisy Student,9,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.990736842,0.982369505,0.002635456,0.989924181,0.999703991,0.998055958,47.62875986,2.270803452
507,A-Z Handwritten 5-9,Baseline,10,None,0.989473684,0.985402347,0.003016631,0.986597355,0.999834432,0.999011963,2.470980406,0.144737005
508,A-Z Handwritten 5-9,Noisy Student,10,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.991578947,0.989911947,0.002290437,0.986315978,0.999790138,0.998874127,24.16781616,0.415128231
509,A-Z Handwritten 5-9,Improved Noisy Student,10,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.993263158,0.992519783,0.001882266,0.990217786,0.999755082,0.999438307,53.60105944,1.568323612
510,A-Z Handwritten 10-14,Baseline,1,None,0.991256111,0.981344299,0.002180949,0.985327964,0.999727717,0.997692738,39.70200658,0.654832125
511,A-Z Handwritten 10-14,Noisy Student,1,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3",0.992478375,0.987004703,0.002162647,0.988008845,0.999778705,0.998295817,17.5822289,1.338913441
512,A-Z Handwritten 10-14,Improved Noisy Student,1,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.995487025,0.991646702,0.001170193,0.992767208,0.999861232,0.998854604,84.2863934,4.012876034
513,A-Z Handwritten 10-14,Baseline,2,None,0.99088003,0.982318699,0.002344356,0.984467655,0.99943066,0.99651051,5.570760489,0.398619652
514,A-Z Handwritten 10-14,Noisy Student,2,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3",0.991350132,0.982894943,0.002216656,0.986570079,0.999417829,0.99693113,16.31724286,1.331528902
515,A-Z Handwritten 10-14,Improved Noisy Student,2,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.993324558,0.987889308,0.001792198,0.986915522,0.999538369,0.997815772,84.67581701,4.001776695
516,A-Z Handwritten 10-14,Baseline,3,None,0.990503949,0.984891788,0.002363754,0.982314207,0.999718453,0.997975938,2.819073915,0.65534997
517,A-Z Handwritten 10-14,Noisy Student,3,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.992102294,0.987889506,0.001952923,0.986217855,0.99970653,0.998218203,21.04715896,1.332611799
518,A-Z Handwritten 10-14,Improved Noisy Student,3,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.993700639,0.989780086,0.001568493,0.988927209,0.999833656,0.998775006,51.37911201,4.02639246
519,A-Z Handwritten 10-14,Baseline,4,None,0.991820233,0.985957582,0.002103998,0.98265995,0.999403314,0.997314253,2.832914352,0.416198969
520,A-Z Handwritten 10-14,Noisy Student,4,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3",0.992666416,0.985798845,0.001849725,0.98566037,0.999441455,0.996907969,17.75547647,1.333118916
521,A-Z Handwritten 10-14,Improved Noisy Student,4,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.994546822,0.989443226,0.001345581,0.989512954,0.999590845,0.997611745,79.90160131,4.006132841
522,A-Z Handwritten 10-14,Baseline,5,None,0.987307258,0.974237354,0.00299076,0.97979494,0.999546818,0.996520473,5.544016838,0.655859232
523,A-Z Handwritten 10-14,Noisy Student,5,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.991632193,0.982909127,0.001970528,0.984872454,0.999681119,0.997768789,23.12344933,1.347822428
524,A-Z Handwritten 10-14,Improved Noisy Student,5,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.993042497,0.985943595,0.001608639,0.985983084,0.999721988,0.998268375,51.73184371,4.018732309
525,A-Z Handwritten 10-14,Baseline,6,None,0.992666416,0.9879404,0.001754181,0.984760238,0.999731427,0.997973128,3.118007183,0.420050621
526,A-Z Handwritten 10-14,Noisy Student,6,"unl_factor: 0.05, threshold: 0.6, num_of_students: 3",0.994170741,0.988361533,0.001473529,0.989215172,0.99977534,0.998397026,18.80622292,1.349812508
527,A-Z Handwritten 10-14,Improved Noisy Student,6,"unl_factor: 0.05, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.995393005,0.990984333,0.00110091,0.991299228,0.99982809,0.99847333,82.93635082,4.01091671
528,A-Z Handwritten 10-14,Baseline,7,None,0.989751786,0.980383745,0.002678463,0.984795604,0.999674475,0.997590166,5.564370871,0.388688564
529,A-Z Handwritten 10-14,Noisy Student,7,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3",0.992760436,0.986377405,0.001786087,0.986216594,0.999722904,0.998068633,18.40113521,1.344398975
530,A-Z Handwritten 10-14,Improved Noisy Student,7,"unl_factor: 0.05, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.99379466,0.988807582,0.001413024,0.986746696,0.999828182,0.99862996,78.2695179,4.001234055
531,A-Z Handwritten 10-14,Baseline,8,None,0.990409929,0.980921086,0.002849199,0.986840779,0.999789671,0.998414521,2.835030079,0.657888651
532,A-Z Handwritten 10-14,Noisy Student,8,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.992478375,0.985221043,0.001829003,0.986678661,0.999855249,0.998732941,17.35796499,1.336950541
533,A-Z Handwritten 10-14,Improved Noisy Student,8,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.99388868,0.987274563,0.001453543,0.989256879,0.999859839,0.998773181,50.72688532,4.00367403
534,A-Z Handwritten 10-14,Baseline,9,None,0.989469725,0.981715161,0.002694433,0.980980319,0.99963549,0.99779713,3.041073322,0.655342579
535,A-Z Handwritten 10-14,Noisy Student,9,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2",0.991444152,0.984249311,0.002216581,0.983792261,0.999660046,0.997755278,18.17177701,1.333361626
536,A-Z Handwritten 10-14,Improved Noisy Student,9,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2, ensemble_size: 3",0.99379466,0.987887622,0.0015205,0.988852382,0.999681984,0.998244402,52.39702463,4.003989697
537,A-Z Handwritten 10-14,Baseline,10,None,0.989845807,0.982438083,0.002598316,0.981775834,0.999663852,0.997628738,3.117923498,0.417000771
538,A-Z Handwritten 10-14,Noisy Student,10,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2",0.992384355,0.98690969,0.001793039,0.984072795,0.999601617,0.997783461,20.9580617,1.33148241
539,A-Z Handwritten 10-14,Improved Noisy Student,10,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.99379466,0.988597511,0.001495604,0.986851611,0.999743327,0.998170712,50.57069445,4.000846386
540,A-Z Handwritten 15-19,Baseline,1,None,0.992753623,0.988447974,0.001780285,0.988733018,0.999877683,0.999148427,10.78946376,0.662666798
541,A-Z Handwritten 15-19,Noisy Student,1,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.993403939,0.989131431,0.001710897,0.990960852,0.999897685,0.999345701,22.36004043,1.502002716
542,A-Z Handwritten 15-19,Improved Noisy Student,1,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.994425864,0.991616368,0.001379252,0.991305229,0.999919736,0.999442263,67.49590468,4.081510544
543,A-Z Handwritten 15-19,Baseline,2,None,0.99386845,0.989729527,0.001647677,0.991801676,0.9998788,0.999136132,10.78241944,0.665552616
544,A-Z Handwritten 15-19,Noisy Student,2,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.995447789,0.994208102,0.001081942,0.991302443,0.999863611,0.99918279,22.38038969,2.628436089
545,A-Z Handwritten 15-19,Improved Noisy Student,2,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.99386845,0.98816597,0.001633057,0.991700535,0.999823633,0.998733659,60.65968776,5.266473293
546,A-Z Handwritten 15-19,Baseline,3,None,0.992567819,0.987619401,0.001774468,0.986398137,0.999885209,0.998900261,8.509373903,0.666351318
547,A-Z Handwritten 15-19,Noisy Student,3,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.995633593,0.990780492,0.001143202,0.993464253,0.999907357,0.999351457,22.37688684,2.63006115
548,A-Z Handwritten 15-19,Improved Noisy Student,3,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.995447789,0.991248081,0.001163802,0.992044834,0.999870443,0.999078108,47.08499098,4.114964485
549,A-Z Handwritten 15-19,Baseline,4,None,0.995261544,0.994137199,0.001134013,0.989363379,0.999877498,0.999464699,8.061010838,0.661815166
550,A-Z Handwritten 15-19,Noisy Student,4,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2",0.99377497,0.989968421,0.001575952,0.991705279,0.999819487,0.99924188,22.44705582,1.423854113
551,A-Z Handwritten 15-19,Improved Noisy Student,4,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.996190653,0.99419034,0.000984573,0.99313291,0.999869106,0.999492767,50.98656535,5.266031265
552,A-Z Handwritten 15-19,Baseline,5,None,0.992845861,0.989598563,0.001715869,0.98690946,0.999821529,0.998776502,8.266664267,0.483941317
553,A-Z Handwritten 15-19,Noisy Student,5,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.994704079,0.991730782,0.001383932,0.992062513,0.999856854,0.999106641,22.35416794,1.4134202
554,A-Z Handwritten 15-19,Improved Noisy Student,5,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.993682059,0.989810126,0.001625016,0.9897429,0.999809623,0.998740318,61.83354926,5.263544798
555,A-Z Handwritten 15-19,Baseline,6,None,0.993867881,0.989722891,0.0015392,0.990075493,0.999889623,0.99907447,10.7824564,0.478661537
556,A-Z Handwritten 15-19,Noisy Student,6,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2",0.99377497,0.990129446,0.001584291,0.989883379,0.999886358,0.99914678,19.66202068,2.631959438
557,A-Z Handwritten 15-19,Improved Noisy Student,6,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.993867881,0.991688802,0.00144593,0.98751067,0.999807201,0.998724455,68.47834611,5.262386084
558,A-Z Handwritten 15-19,Baseline,7,None,0.99377497,0.986890313,0.001623282,0.991196232,0.999828342,0.998634789,10.77208495,0.659459829
559,A-Z Handwritten 15-19,Noisy Student,7,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.992102574,0.984063025,0.002045544,0.990436475,0.999825549,0.998646459,20.22139859,1.395499229
560,A-Z Handwritten 15-19,Improved Noisy Student,7,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.994146613,0.989679953,0.001472572,0.990171583,0.99984999,0.998868339,55.89736128,5.26825428
561,A-Z Handwritten 15-19,Baseline,8,None,0.993589148,0.987879925,0.001645241,0.990839124,0.999799225,0.99872714,10.77331066,0.657948256
562,A-Z Handwritten 15-19,Noisy Student,8,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.992938772,0.985896859,0.001978397,0.992096902,0.999821262,0.998864112,19.64649749,1.454387903
563,A-Z Handwritten 15-19,Improved Noisy Student,8,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.99377497,0.989043976,0.001714125,0.990926064,0.999800351,0.998620695,65.0483427,4.102107763
564,A-Z Handwritten 15-19,Baseline,9,None,0.994425346,0.99381022,0.001323303,0.988075838,0.999813045,0.99901461,8.015487909,0.660975218
565,A-Z Handwritten 15-19,Noisy Student,9,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2",0.992381306,0.988139295,0.001966274,0.989407405,0.999785894,0.998912452,32.74157763,2.626198053
566,A-Z Handwritten 15-19,Improved Noisy Student,9,"unl_factor: 0.05, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.992474217,0.990110631,0.001826287,0.985792668,0.99980982,0.998856137,68.011935,3.98828125
567,A-Z Handwritten 15-19,Baseline,10,None,0.994332435,0.989715151,0.001532204,0.990983044,0.999854448,0.998911243,8.174228191,0.660934925
568,A-Z Handwritten 15-19,Noisy Student,10,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2",0.993960792,0.987999324,0.001586997,0.992429605,0.999769142,0.998557023,20.09060574,1.40371871
569,A-Z Handwritten 15-19,Improved Noisy Student,10,"unl_factor: 0.05, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.994053702,0.990829467,0.001493473,0.991081088,0.999844998,0.998841804,60.96004081,5.254197359
570,A-Z Handwritten 20-25,Baseline,1,None,0.987349308,0.984157046,0.002776604,0.985653281,0.999791731,0.998688727,21.79016113,0.663589716
571,A-Z Handwritten 20-25,Noisy Student,1,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.988093466,0.984675858,0.002768869,0.987057011,0.999669367,0.998043668,73.5691843,1.355019331
572,A-Z Handwritten 20-25,Improved Noisy Student,1,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.988986456,0.987131524,0.002469145,0.985273167,0.999784272,0.998712374,246.4900613,4.059087276
573,A-Z Handwritten 20-25,Baseline,2,None,0.984221494,0.984103397,0.003301125,0.977766903,0.999358157,0.997525853,5.548149109,0.317914486
574,A-Z Handwritten 20-25,Noisy Student,2,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3",0.98794284,0.986659987,0.002870595,0.987925855,0.999576695,0.998460752,59.84957814,1.354027271
575,A-Z Handwritten 20-25,Improved Noisy Student,2,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.98987794,0.986667164,0.00234446,0.990144689,0.999480785,0.998401428,213.1556342,3.671873569
576,A-Z Handwritten 20-25,Baseline,3,None,0.983923787,0.978715098,0.003494405,0.98443375,0.999762225,0.998942286,5.693196535,0.341006756
577,A-Z Handwritten 20-25,Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.989580232,0.988785631,0.002295828,0.987744723,0.999787164,0.99908929,88.22357225,0.931233406
578,A-Z Handwritten 20-25,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.990771063,0.988328254,0.002062384,0.989559345,0.999817086,0.999179539,216.9827695,3.834345341
579,A-Z Handwritten 20-25,Baseline,4,None,0.985858887,0.983032809,0.003056813,0.98264378,0.999510543,0.997678826,10.79194951,0.342713118
580,A-Z Handwritten 20-25,Noisy Student,4,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.988687109,0.987017081,0.00245245,0.98521214,0.999200808,0.996914185,60.75178838,1.363454819
581,A-Z Handwritten 20-25,Improved Noisy Student,4,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.990473355,0.988758188,0.00209676,0.988412592,0.999661973,0.998573322,215.5505283,4.06933856
582,A-Z Handwritten 20-25,Baseline,5,None,0.988538255,0.98773022,0.002532401,0.987316316,0.999590405,0.997896178,5.6486485,0.343482494
583,A-Z Handwritten 20-25,Noisy Student,5,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3",0.990771063,0.988571815,0.002015949,0.989163288,0.999722998,0.998127677,74.2349987,0.93179369
584,A-Z Handwritten 20-25,Improved Noisy Student,5,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.990919917,0.988425785,0.001988709,0.989344682,0.999795962,0.998483745,233.8908739,3.633082151
585,A-Z Handwritten 20-25,Baseline,6,None,0.98094671,0.975085187,0.004133049,0.978944543,0.999181628,0.996137692,10.80286956,0.310602427
586,A-Z Handwritten 20-25,Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3",0.985114617,0.98095425,0.003337797,0.983085872,0.999409363,0.997290296,77.4692626,0.91526866
587,A-Z Handwritten 20-25,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.987496279,0.985463844,0.002661148,0.984282721,0.999403613,0.997341572,232.1665475,4.066122293
588,A-Z Handwritten 20-25,Baseline,7,None,0.986603156,0.984942138,0.00297796,0.985734212,0.999609212,0.998434269,5.585018873,0.307868481
589,A-Z Handwritten 20-25,Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.986900863,0.984978292,0.002771652,0.983650641,0.999637467,0.998577414,57.56274939,1.367501736
